time,current,omega,omega_meas,theta,tau_load,V_in
0.5655,8.01821943354977,398.379979650994,398.520900342317,127.809973099293,0,12
0.566,8.01620121327386,398.581599755495,399.15125289001,128.009163089119,0,12
0.5665,8.01418501121907,398.783018239807,398.570084317021,128.208453888996,0,12
0.567,8.01217082536718,398.98423530555,399.302305251251,128.407845398116,0,12
0.5675,8.01015865370198,399.185251154144,399.581840194838,128.607337515769,0,12
0.568,8.00814849420929,399.386065986805,398.936877429755,128.806930141346,0,12
0.5685,8.00614034487692,399.58668000455,399.664802426688,129.00662317434,0,12
0.569,8.00413420369473,399.787093408193,400.585720363832,129.206416514342,0,12
0.5695,8.00213006865456,399.987306398349,400.043526253646,129.406310061046,0,12
0.57,8.00012793775026,400.187319175431,400.033006708158,129.606303714245,0,12
0.5705,7.9981278089777,400.387131939653,400.61546174421,129.806397373833,0,12
0.571,7.99612968033475,400.586744891027,400.449194475743,130.006590939803,0,12
0.5715,7.99413354982128,400.786158229366,401.007730033758,130.206884312248,0,12
0.572,7.99213941543916,400.985372154284,400.917989590923,130.407277391363,0,12
0.5725,7.99014727519225,401.184386865194,401.175222750324,130.60777007744,0,12
0.573,7.98815712708641,401.38320256131,401.613597273813,130.808362270873,0,12
0.5735,7.98616896912952,401.581819441646,402.262977173817,131.009053872153,0,12
0.574,7.98418279933141,401.78023770502,402.00617498871,131.209844781874,0,12
0.5745,7.98219861570392,401.978457550047,402.80264937857,131.410734900727,0,12
0.575,7.9802164162609,402.176479175146,401.16229819472,131.611724129502,0,12
0.5755,7.97823619901814,402.374302778538,402.149674372816,131.812812369089,0,12
0.576,7.97625796199345,402.571928558244,402.6899251591,132.013999520478,0,12
0.5765,7.97428170320661,402.769356712087,402.351770230196,132.215285484758,0,12
0.577,7.97230742067939,402.966587437695,402.328609855991,132.416670163114,0,12
0.5775,7.97033511243552,403.163620932494,403.472138473135,132.618153456832,0,12
0.578,7.96836477650071,403.360457393717,403.66680814557,132.819735267299,0,12
0.5785,7.96639641090266,403.557097018396,403.701787596043,133.021415495996,0,12
0.579,7.96443001367103,403.753540003368,403.951198064552,133.223194044505,0,12
0.5795,7.96246558283745,403.949786545273,403.514505124245,133.425070814506,0,12
0.58,7.96050311643553,404.145836840555,403.896992651453,133.627045707779,0,12
0.5805,7.95854261250082,404.341691085459,404.288355176931,133.829118626199,0,12
0.581,7.95658406907087,404.537349476037,404.193434908323,134.031289471742,0,12
0.5815,7.95462748418517,404.732812208142,404.898752646633,134.23355814648,0,12
0.582,7.95267285588517,404.928079477434,406.110691848733,134.435924552584,0,12
0.5825,7.95072018221428,405.123151479375,404.88203612014,134.638388592323,0,12
0.583,7.94876946121788,405.318028409233,405.641752512583,134.840950168063,0,12
0.5835,7.9468206909433,405.512710462079,404.995498103462,135.043609182267,0,12
0.584,7.9448738694398,405.707197832791,406.376975131743,135.246365537498,0,12
0.5845,7.94292899475861,405.901490716052,405.416920538137,135.449219136415,0,12
0.585,7.94098606495292,406.095589306348,406.199947106984,135.652169881773,0,12
0.5855,7.93904507807784,406.289493797973,405.980197120292,135.855217676426,0,12
0.586,7.93710603219046,406.483204385025,406.739212206893,136.058362423325,0,12
0.5865,7.93516892534976,406.676721261409,406.68239834696,136.261604025517,0,12
0.587,7.93323375561672,406.870044620836,406.848050307703,136.464942386148,0,12
0.5875,7.93130052105422,407.063174656823,408.537720927481,136.668377408458,0,12
0.588,7.92936921972708,407.256111562694,406.94108846593,136.871908995787,0,12
0.5885,7.92743984970208,407.448855531578,407.425415831809,137.075537051568,0,12
0.589,7.92551240904791,407.641406756413,408.982919511799,137.279261479334,0,12
0.5895,7.9235868958352,407.833765429942,407.260420086853,137.483082182712,0,12
0.59,7.92166330813651,408.025931744718,408.302431117451,137.686999065427,0,12
0.5905,7.91974164402631,408.217905893099,407.679676688552,137.891012031299,0,12
0.591,7.91782190158103,408.409688067251,408.925007859294,138.095120984246,0,12
0.5915,7.915904078879,408.601278459149,408.765043365387,138.29932582828,0,12
0.592,7.91398817400046,408.792677260575,409.11873966621,138.503626467509,0,12
0.5925,7.91207418502761,408.98388466312,408.844454104926,138.70802280614,0,12
0.593,7.91016211004453,409.174900858183,409.297496655045,138.912514748471,0,12
0.5935,7.90825194713723,409.36572603697,410.101982776381,139.1171021989,0,12
0.594,7.90634369439363,409.5563603905,408.418809619326,139.321785061919,0,12
0.5945,7.90443734990357,409.746804109596,408.930158747135,139.526563242114,0,12
0.595,7.9025329117588,409.937057384893,410.144791853383,139.731436644169,0,12
0.5955,7.90063037805297,410.127120406836,409.799735980907,139.936405172861,0,12
0.596,7.89872974688164,410.316993365678,410.168819207975,140.141468733065,0,12
0.5965,7.89683101634227,410.506676451482,409.758217013258,140.346627229747,0,12
0.597,7.89493418453424,410.69616985412,410.243752630456,140.551880567973,0,12
0.5975,7.8930392495588,410.885473763277,410.683382990761,140.7572286529,0,12
0.598,7.89114620951913,411.074588368446,410.711689285421,140.962671389782,0,12
0.5985,7.88925506252029,411.26351385893,410.83027134625,141.168208683966,0,12
0.599,7.88736580666924,411.452250423845,411.241327033624,141.373840440896,0,12
0.5995,7.88547844007483,411.640798252117,411.169465089977,141.579566566108,0,12
0.6,7.8835929608478,411.829157532482,412.500099391111,141.785386965234,0,12
0.6005,7.88170936710079,412.017328453487,411.52311109734,141.991301544,0,12
0.601,7.87982765694831,412.205311203493,413.114282547315,142.197310208227,0,12
0.6015,7.87794782850676,412.393105970671,412.205887667417,142.403412863828,0,12
0.602,7.87606987989444,412.580712943003,411.854842583044,142.609609416814,0,12
0.6025,7.87419380923152,412.768132308284,412.458791404501,142.815899773285,0,12
0.603,7.87231961464004,412.955364254122,413.42261473527,143.022283839439,0,12
0.6035,7.87044729424394,413.142408967936,413.670373596183,143.228761521566,0,12
0.604,7.86857684616902,413.329266636958,413.409380275332,143.43533272605,0,12
0.6045,7.86670826854295,413.515937448233,413.659637608355,143.641997359369,0,12
0.605,7.86484155949528,413.702421588619,414.01887437714,143.848755328093,0,12
0.6055,7.86297671715745,413.888719244787,413.159198310245,144.055606538887,0,12
0.606,7.86111373966273,414.07483060322,413.783975740487,144.26255089851,0,12
0.6065,7.85925262514628,414.260755850218,413.345681189166,144.469588313811,0,12
0.607,7.85739337174513,414.446495171891,414.221943631966,144.676718691736,0,12
0.6075,7.85553597759815,414.632048754165,415.106686105965,144.883941939322,0,12
0.608,7.85368044084609,414.817416782779,415.176137487501,145.091257963699,0,12
0.6085,7.85182675963157,415.002599443287,416.146513746122,145.298666672091,0,12
0.609,7.84997493209903,415.187596921057,415.270960752732,145.506167971812,0,12
0.6095,7.84812495639479,415.372409401272,414.294164025422,145.713761770273,0,12
0.61,7.84627683066703,415.55703706893,416.401736722643,145.921447974974,0,12
0.6105,7.84443055306577,415.741480108843,416.38262048239,146.129226493508,0,12
0.611,7.84258612174288,415.92573870564,415.634423223466,146.337097233562,0,12
0.6115,7.84074353485209,416.109813043762,416.221120284079,146.545060102915,0,12
0.612,7.83890279054896,416.29370330747,416.683429043901,146.753115009437,0,12
0.6125,7.83706388699089,416.477409680837,416.66976325963,146.961261861091,0,12
0.613,7.83522682233715,416.660932347754,417.009115809196,147.169500565931,0,12
0.6135,7.83339159474884,416.844271491928,416.787913712341,147.377831032105,0,12
0.614,7.83155820238887,417.027427296881,417.008015446417,147.586253167851,0,12
0.6145,7.82972664342203,417.210399945953,417.254444260509,147.7947668815,0,12
0.615,7.82789691601493,417.393189622299,416.998361635691,148.003372081473,0,12
0.6155,7.82606901833599,417.575796508892,418.287276818292,148.212068676284,0,12
0.616,7.8242429485555,417.758220788523,417.761386630588,148.420856574538,0,12
0.6165,7.82241870484555,417.940462643798,418.283703067715,148.629735684932,0,12
0.617,7.82059628538007,418.122522257141,417.695055440317,148.838705916254,0,12
0.6175,7.81877568833481,418.304399810796,417.766782152057,149.047767177383,0,12
0.618,7.81695691188736,418.48609548682,418.440611861223,149.256919377288,0,12
0.6185,7.81513995421712,418.667609467093,418.541223550624,149.466162425032,0,12
0.619,7.81332481350531,418.84894193331,419.446353842627,149.675496229765,0,12
0.6195,7.81151148793496,419.030093066985,419.333124921667,149.884920700732,0,12
0.62,7.80969997569094,419.21106304945,419.481320264031,150.094435747265,0,12
0.6205,7.80789027495993,419.391852061858,418.669382352251,150.30404127879,0,12
0.621,7.8060823839304,419.572460285178,419.088613381324,150.513737204821,0,12
0.6215,7.80427630079265,419.752887900199,419.853913569307,150.723523434964,0,12
0.622,7.80247202373879,419.933135087529,419.759196100987,150.933399878914,0,12
0.6225,7.80066955096275,420.113202027598,420.758246022675,151.143366446457,0,12
0.623,7.79886888066023,420.29308890065,420.96366581009,151.353423047471,0,12
0.6235,7.79707001102876,420.472795886755,420.182397042055,151.563569591922,0,12
0.624,7.79527294026768,420.652323165799,421.089890966795,151.773805989865,0,12
0.6245,7.7934776665781,420.831670917489,421.529395860955,151.984132151448,0,12
0.625,7.79168418816297,421.010839321352,421.171331932328,152.194547986907,0,12
0.6255,7.789892503227,421.189828556736,422.001519785946,152.405053406567,0,12
0.626,7.78810260997671,421.368638802811,421.899855457365,152.615648320846,0,12
0.6265,7.78631450662043,421.547270238564,421.654322857582,152.826332640247,0,12
0.627,7.78452819136824,421.725723042808,422.164124643791,153.037106275366,0,12
0.6275,7.78274366243205,421.903997394173,422.001200899818,153.247969136888,0,12
0.628,7.78096091802554,422.082093471111,421.874647391228,153.458921135585,0,12
0.6285,7.77917995636419,422.260011451899,422.439240819097,153.66996218232,0,12
0.629,7.77740077566524,422.437751514632,422.455862848654,153.881092188046,0,12
0.6295,7.77562337414772,422.615313837227,422.432998253183,154.092311063804,0,12
0.63,7.77384775003247,422.792698597426,423.678208380935,154.303618720722,0,12
0.6305,7.77207390154208,422.969905972791,423.080542506649,154.515015070021,0,12
0.631,7.77030182690091,423.146936140706,424.512124933141,154.726500023007,0,12
0.6315,7.76853152433513,423.32378927838,423.175706586706,154.938073491078,0,12
0.632,7.76676299207265,423.500465562842,423.78261333881,155.149735385717,0,12
0.6325,7.76499622834317,423.676965170946,424.46827550247,155.361485618498,0,12
0.633,7.76323123137816,423.853288279368,425.217903340974,155.573324101084,0,12
0.6335,7.76146799941085,424.029435064608,424.181217205029,155.785250745224,0,12
0.634,7.75970653067625,424.20540570299,423.810276463691,155.997265462756,0,12
0.6345,7.75794682341111,424.381200370659,424.782890486913,156.209368165607,0,12
0.635,7.75618887585397,424.556819243588,423.896867892409,156.421558765793,0,12
0.6355,7.75443268624513,424.73226249757,424.595339617757,156.633837175414,0,12
0.636,7.75267825282662,424.907530308225,425.043463769027,156.846203306663,0,12
0.6365,7.75092557384227,425.082622850996,425.82739960489,157.058657071817,0,12
0.637,7.74917464753763,425.257540301152,425.976111063547,157.271198383243,0,12
0.6375,7.74742547216003,425.432282833784,425.418502135504,157.483827153393,0,12
0.638,7.74567804595854,425.606850623811,426.068816281374,157.69654329481,0,12
0.6385,7.74393236718397,425.781243845975,425.620603635992,157.909346720122,0,12
0.639,7.74218843408891,425.955462674843,426.286025117919,158.122237342045,0,12
0.6395,7.74044624492768,426.129507284811,427.08715425408,158.335215073383,0,12
0.64,7.73870579795633,426.303377850095,426.381757655004,158.548279827025,0,12
0.6405,7.73696709143267,426.477074544742,426.32680631577,158.76143151595,0,12
0.641,7.73523012361627,426.650597542622,426.400580153887,158.974670053222,0,12
0.6415,7.73349489276841,426.823947017431,427.182182707717,159.187995351994,0,12
0.642,7.73176139715212,426.997123142693,427.665767506214,159.401407325503,0,12
0.6425,7.73002963503218,427.170126091758,428.232966065186,159.614905887074,0,12
0.643,7.72829960467507,427.342956037801,427.36997893002,159.82849095012,0,12
0.6435,7.72657130434904,427.515613153827,427.597131112843,160.042162428139,0,12
0.644,7.72484473232406,427.688097612664,427.371744242429,160.255920234716,0,12
0.6445,7.72311988687183,427.86040958697,428.666405333328,160.469764283522,0,12
0.645,7.72139676626577,428.03254924923,427.994824887136,160.683694488315,0,12
0.6455,7.71967536878103,428.204516771756,427.96789820009,160.89771076294,0,12
0.646,7.7179556926945,428.376312326688,429.468432720116,161.111813021326,0,12
0.6465,7.71623773628477,428.547936085993,428.952876639129,161.326001177489,0,12
0.647,7.71452149783217,428.719388221467,429.077559623605,161.540275145532,0,12
0.6475,7.71280697561873,428.890668904734,428.387883337502,161.754634839643,0,12
0.648,7.71109416792823,429.061778307246,429.278771613862,161.969080174095,0,12
0.6485,7.70938307304613,429.232716600284,429.492788396597,162.183611063249,0,12
0.649,7.70767368925963,429.403483954958,428.857361696287,162.398227421549,0,12
0.6495,7.70596601485763,429.574080542206,429.461183316305,162.612929163527,0,12
0.65,7.70426004813074,429.744506532796,429.542045644521,162.827716203798,0,12
0.6505,7.70255578737129,429.914762097324,430.178691705034,163.042588457064,0,12
0.651,7.70085323087331,430.084847406216,429.581365974158,163.257545838113,0,12
0.6515,7.69915237693254,430.254762629728,430.799276015031,163.472588261816,0,12
0.652,7.69745322384642,430.424507937946,431.316945293757,163.687715643131,0,12
0.6525,7.6957557699141,430.594083500785,430.442206240725,163.9029278971,0,12
0.653,7.69406001343642,430.763489487991,430.759141172244,164.11822493885,0,12
0.6535,7.69236595271592,430.932726069138,431.186043582405,164.333606683594,0,12
0.654,7.69067358605685,431.101793413633,431.703419407976,164.549073046629,0,12
0.6545,7.68898291176515,431.270691690714,431.531700555563,164.764623943335,0,12
0.655,7.68729392814844,431.439421069447,431.637944115595,164.980259289181,0,12
0.6555,7.68560663351605,431.607981718731,431.366576298571,165.195978999716,0,12
0.656,7.68392102617901,431.776373807295,431.660625210052,165.411782990575,0,12
0.6565,7.68223710445,431.9445975037,432.251290109867,165.627671177479,0,12
0.657,7.68055486664342,432.112652976339,432.954078244505,165.84364347623,0,12
0.6575,7.67887431107535,432.280540393435,432.564737180354,166.059699802719,0,12
0.658,7.67719543606356,432.448259923043,431.845245295919,166.275840072915,0,12
0.6585,7.67551823992747,432.615811733052,432.832341927534,166.492064202877,0,12
0.659,7.67384272098822,432.783195991182,432.737135616932,166.708372108743,0,12
0.6595,7.67216887756861,432.950412864983,432.828385396,166.924763706739,0,12
0.66,7.67049670799312,433.11746252184,433.007868190317,167.141238913171,0,12
0.6605,7.6688262105879,433.284345128971,432.844461770777,167.357797644432,0,12
0.661,7.66715738368078,433.451060853426,433.290658690881,167.574439816997,0,12
0.6615,7.66549022560127,433.617609862086,433.225402215208,167.791165347424,0,12
0.662,7.66382473468053,433.783992321668,433.601511057698,168.007974152355,0,12
0.6625,7.66216090925141,433.950208398721,434.008843684918,168.224866148515,0,12
0.663,7.66049874764841,434.116258259627,434.203428104013,168.441841252715,0,12
0.6635,7.65883824820771,434.282142070604,434.174313864082,168.658899381845,0,12
0.664,7.65717940926714,434.4478599977,434.371554257888,168.87604045288,0,12
0.6645,7.65552222916621,434.6134122068,434.630256316732,169.093264382879,0,12
0.665,7.65386670624606,434.778798863621,435.007939966371,169.310571088982,0,12
0.6655,7.65221283884953,434.944020133717,435.584835744158,169.527960488414,0,12
0.666,7.65056062532109,435.109076182474,435.419121208253,169.745432498481,0,12
0.6665,7.64891006400686,435.273967175113,435.130630243883,169.962987036572,0,12
0.667,7.64726115325464,435.438693276691,435.737701133816,170.18062402016,0,12
0.6675,7.64561389141386,435.603254652098,435.480488314422,170.398343366798,0,12
0.668,7.6439682768356,435.767651466061,434.877282878498,170.616144994124,0,12
0.6685,7.64232430787261,435.931883883142,434.75826426867,170.834028819857,0,12
0.669,7.64068198287927,436.095952067737,435.239154418326,171.051994761799,0,12
0.6695,7.63904130021161,436.259856184079,436.141292553595,171.270042737832,0,12
0.67,7.6374022582273,436.423596396236,436.11378348882,171.488172665924,0,12
0.6705,7.63576485528566,436.587172868113,436.227092678284,171.706384464123,0,12
0.671,7.63412908974765,436.750585763449,436.770914350266,171.924678050557,0,12
0.6715,7.63249495997585,436.913835245822,436.584344531531,172.143053343438,0,12
0.672,7.63086246433451,437.076921478645,436.761663962231,172.361510261061,0,12
0.6725,7.62923160118949,437.239844625167,437.544657170757,172.580048721801,0,12
0.673,7.6276023689083,437.402604848474,437.793772333723,172.798668644113,0,12
0.6735,7.62597476586007,437.56520231149,438.783494490527,173.017369946537,0,12
0.674,7.62434879041557,437.727637176974,437.878840885243,173.236152547693,0,12
0.6745,7.62272444094718,437.889909607526,437.919069534471,173.455016366282,0,12
0.675,7.62110171582895,438.05201976558,437.764952784383,173.673961321085,0,12
0.6755,7.61948061343651,438.213967813407,438.116361612882,173.892987330968,0,12
0.676,7.61786113214714,438.37575391312,438.350488274357,174.112094314875,0,12
0.6765,7.61624327033974,438.537378226665,437.6594907063,174.331282191831,0,12
0.677,7.61462702639482,438.698840915829,438.570162104038,174.550550880945,0,12
0.6775,7.61301239869451,438.860142142236,439.234913084922,174.769900301403,0,12
0.678,7.61139938562259,439.02128206735,438.73589991285,174.989330372474,0,12
0.6785,7.6097879855644,439.182260852471,439.429377540448,175.208841013508,0,12
0.679,7.60817819690695,439.34307865874,439.838798878153,175.428432143934,0,12
0.6795,7.60657001803883,439.503735647136,440.042305703853,175.648103683263,0,12
0.68,7.60496344735025,439.664231978476,440.05265287758,175.867855551087,0,12
0.6805,7.60335848323302,439.824567813418,438.694647637653,176.087687667076,0,12
0.681,7.60175512408058,439.984743312458,439.702554966893,176.307599950983,0,12
0.6815,7.60015336828797,440.144758635932,440.595504353479,176.527592322639,0,12
0.682,7.59855321425181,440.304613944016,440.5019517098,176.747664701957,0,12
0.6825,7.59695466037036,440.464309396725,440.466736608585,176.967817008929,0,12
0.683,7.59535770504346,440.623845153915,440.842304467929,177.188049163627,0,12
0.6835,7.59376234667255,440.783221375281,441.348257735279,177.408361086204,0,12
0.684,7.59216858366068,440.942438220359,441.019323590904,177.628752696892,0,12
0.6845,7.59057641441249,441.101495848525,440.722182270154,177.849223916002,0,12
0.685,7.58898583733421,441.260394418997,441.170312870436,178.069774663926,0,12
0.6855,7.58739685083367,441.419134090833,441.315239297779,178.290404861136,0,12
0.686,7.58580945332029,441.57771502293,442.026087666897,178.511114428181,0,12
0.6865,7.58422364320509,441.736137374029,441.942291225049,178.731903285693,0,12
0.687,7.58263941890067,441.89440130271,442.168161146325,178.95277135438,0,12
0.6875,7.58105677882121,442.052506967397,442.126424489171,179.173718555031,0,12
0.688,7.57947572138249,442.210454526353,442.029320948671,179.394744808515,0,12
0.6885,7.57789624500188,442.368244137684,442.398814785195,179.615850035778,0,12
0.689,7.5763183480983,442.525875959339,442.634228734599,179.837034157847,0,12
0.6895,7.57474202909228,442.683350149105,441.984288942546,180.058297095826,0,12
0.69,7.57316728640593,442.840666864616,442.930102051109,180.279638770901,0,12
0.6905,7.57159411846292,442.997826263346,443.461618372449,180.501059104333,0,12
0.691,7.57002252368851,443.154828502612,443.099739534758,180.722558017465,0,12
0.6915,7.56845250050953,443.311673739573,444.097872678959,180.944135431716,0,12
0.692,7.56688404735439,443.468362131231,443.748607438229,181.165791268586,0,12
0.6925,7.56531716265305,443.624893834433,443.414721531619,181.387525449652,0,12
0.693,7.56375184483707,443.781269005866,443.704296311033,181.609337896569,0,12
0.6935,7.56218809233956,443.937487802062,443.799888505351,181.831228531072,0,12
0.694,7.5606259035952,444.093550379397,444.214110606786,182.053197274973,0,12
0.6945,7.55906527704024,444.249456894089,444.626800090961,182.275244050163,0,12
0.695,7.55750621111248,444.405207502201,444.259252552309,182.49736877861,0,12
0.6955,7.5559487042513,444.560802359641,444.790025049629,182.719571382361,0,12
0.696,7.55439275489763,444.716241622158,445.59388593803,182.94185178354,0,12
0.6965,7.55283836149397,444.871525445347,445.337270741118,183.164209904352,0,12
0.697,7.55128552248436,445.026653984649,445.439286205364,183.386645667074,0,12
0.6975,7.5497342363144,445.181627395347,444.774223828373,183.609158994067,0,12
0.698,7.54818450143127,445.336445832569,445.069343743076,183.831749807764,0,12
0.6985,7.54663631628366,445.491109451289,445.61238528082,184.054418030681,0,12
0.699,7.54508967932184,445.645618406326,445.59529443179,184.277163585406,0,12
0.6995,7.54354458899764,445.799972852344,444.987448627605,184.499986394609,0,12
0.7,7.5420010437644,445.954172943851,445.1969613677,184.722886381036,0,12
0.7005,7.54045904207704,446.108218835202,446.621313531478,184.945863467507,0,12
0.701,7.53891858239201,446.262110680598,445.883046942618,185.168917576925,0,12
0.7015,7.53737966316731,446.415848634084,447.45502102864,185.392048632265,0,12
0.702,7.53584228286248,446.569432849552,445.458439546947,185.615256556582,0,12
0.7025,7.53430643993859,446.722863480741,446.947245299999,185.838541273007,0,12
0.703,7.53277213285827,446.876140681234,446.876453738938,186.061902704748,0,12
0.7035,7.53123936008567,447.029264604463,446.651144949906,186.285340775088,0,12
0.704,7.52970812008648,447.182235403705,447.384397816773,186.50885540739,0,12
0.7045,7.52817841132793,447.335053232084,446.938126794443,186.732446525092,0,12
0.705,7.52665023227878,447.487718242571,447.917609840437,186.956114051708,0,12
0.7055,7.52512358140931,447.640230587983,447.673665193292,187.17985791083,0,12
0.706,7.52359845719135,447.792590420987,446.972896724138,187.403678026124,0,12
0.7065,7.52207485809824,447.944797894094,446.732422937407,187.627574321334,0,12
0.707,7.52055278260487,448.096853159664,447.954938196512,187.851546720281,0,12
0.7075,7.51903222918762,448.248756369905,448.821659519389,188.075595146861,0,12
0.708,7.51751319632442,448.400507676872,448.491092321645,188.299719525046,0,12
0.7085,7.51599568249473,448.55210723247,448.579232346742,188.523919778884,0,12
0.709,7.51447968617949,448.703555188448,449.047432015585,188.748195832501,0,12
0.7095,7.5129652058612,448.854851696407,448.158148045415,188.972547610095,0,12
0.71,7.51145224002387,449.005996907795,449.718679775889,189.196975035943,0,12
0.7105,7.509940787153,449.156990973909,448.710065394979,189.421478034397,0,12
0.711,7.50843084573563,449.307834045893,449.32671639587,189.646056529884,0,12
0.7115,7.50692241426031,449.458526274742,449.276741630648,189.870710446907,0,12
0.712,7.5054154912171,449.6090678113,449.68384605253,190.095439710044,0,12
0.7125,7.50391007509755,449.759458806259,448.787199753177,190.32024424395,0,12
0.713,7.50240616439476,449.909699410159,450.671646857427,190.545123973353,0,12
0.7135,7.5009037576033,450.059789773393,450.332694857425,190.770078823058,0,12
0.714,7.49940285321925,450.209730046201,451.214693793462,190.995108717945,0,12
0.7145,7.49790344974022,450.359520378674,451.067855709103,191.220213582968,0,12
0.715,7.49640554566529,450.509160920752,450.514901253529,191.445393343157,0,12
0.7155,7.49490913949506,450.658651822225,450.189127161685,191.670647923618,0,12
0.716,7.49341422973162,450.807993232734,449.938539038727,191.895977249529,0,12
0.7165,7.49192081487857,450.957185301771,450.965670787555,192.121381246145,0,12
0.717,7.490428893441,451.106228178676,451.215807725468,192.346859838796,0,12
0.7175,7.48893846392549,451.255122012642,451.77803231771,192.572412952885,0,12
0.718,7.48744952484012,451.403866952712,450.928375625727,192.798040513892,0,12
0.7185,7.48596207469445,451.55246314778,451.949861859211,193.023742447368,0,12
0.719,7.48447611199955,451.700910746591,451.736625651534,193.249518678942,0,12
0.7195,7.48299163526797,451.84920989774,451.462366446604,193.475369134315,0,12
0.72,7.48150864301373,451.997360749677,452.384441671475,193.701293739264,0,12
0.7205,7.48002713375237,452.145363450701,452.27819080969,193.927292419639,0,12
0.721,7.47854710600089,452.293218148961,452.175665383499,194.153365101364,0,12
0.7215,7.47706855827778,452.440924992461,453.379571104941,194.379511710439,0,12
0.722,7.47559148910301,452.588484129056,452.893103830277,194.605732172935,0,12
0.7225,7.47411589699803,452.735895706454,452.680758766952,194.832026414999,0,12
0.723,7.47264178048577,452.883159872212,453.021888608001,195.058394362853,0,12
0.7235,7.47116913809064,453.030276773743,453.073799730979,195.284835942789,0,12
0.724,7.46969796833852,453.177246558311,453.264043084029,195.511351081176,0,12
0.7245,7.46822826975676,453.324069373033,453.550864949718,195.737939704455,0,12
0.725,7.4667600408742,453.470745364879,453.168986349385,195.964601739141,0,12
0.7255,7.46529328022113,453.617274680672,453.218762716674,196.191337111824,0,12
0.726,7.46382798632933,453.763657467088,453.943981915835,196.418145749164,0,12
0.7265,7.46236415773204,453.909893870656,454.852439709327,196.645027577898,0,12
0.727,7.46090179296395,454.05598403776,453.902573122434,196.871982524833,0,12
0.7275,7.45944089056124,454.201928114636,453.695566134168,197.099010516852,0,12
0.728,7.45798144906154,454.347726247374,454.228453493383,197.326111480909,0,12
0.7285,7.45652346700395,454.493378581918,454.251371176278,197.553285344033,0,12
0.729,7.45506694292903,454.638885264068,454.475213003223,197.780532033324,0,12
0.7295,7.45361187537879,454.784246439474,455.022005431466,198.007851475956,0,12
0.73,7.45215826289671,454.929462253644,454.864459808073,198.235243599176,0,12
0.7305,7.45070610402771,455.074532851939,454.777356211111,198.462708330302,0,12
0.731,7.4492553973182,455.219458379576,454.997574924523,198.690245596728,0,12
0.7315,7.44780614131599,455.364238981624,454.702974157753,198.917855325918,0,12
0.732,7.4463583345704,455.50887480301,455.079114219899,199.145537445409,0,12
0.7325,7.44491197563215,455.653365988514,454.946865402276,199.37329188281,0,12
0.733,7.44346706305345,455.797712682773,455.539719732592,199.601118565805,0,12
0.7335,7.44202359538792,455.941915030277,455.399365981916,199.829017422146,0,12
0.734,7.44058157119067,456.085973175373,455.732393879992,200.056988379661,0,12
0.7345,7.43914098901821,456.229887262264,456.079059989386,200.285031366249,0,12
0.735,7.43770184742853,456.373657435008,455.773437183108,200.51314630988,0,12
0.7355,7.43626414498104,456.517283837519,456.507602704398,200.741333138598,0,12
0.736,7.4348278802366,456.660766613568,456.830951895663,200.969591780516,0,12
0.7365,7.4333930517575,456.804105906781,456.322490415681,201.197922163823,0,12
0.737,7.43195965810747,456.947301860641,457.504263153631,201.426324216776,0,12
0.7375,7.4305276978517,457.090354618487,456.297301905475,201.654797867707,0,12
0.738,7.42909716955678,457.233264323515,457.037366994003,201.883343045016,0,12
0.7385,7.42766807179075,457.376031118779,456.633688007289,202.111959677178,0,12
0.739,7.42624040312309,457.518655147188,457.346341563103,202.340647692737,0,12
0.7395,7.42481416212468,457.66113655151,456.999178598645,202.569407020311,0,12
0.74,7.42338934736787,457.803475474367,457.51605799895,202.798237588587,0,12
0.7405,7.42196595742642,457.945672058242,457.575318694438,203.027139326324,0,12
0.741,7.4205439908755,458.087726445474,457.49522550823,203.256112162353,0,12
0.7415,7.41912344629172,458.229638778259,457.197208760019,203.485156025576,0,12
0.742,7.41770432225312,458.371409198653,458.653939104779,203.714270844965,0,12
0.7425,7.41628661733915,458.513037848567,459.513109031863,203.943456549564,0,12
0.743,7.41487033013069,458.654524869771,459.766188729888,204.172713068488,0,12
0.7435,7.41345545921002,458.795870403896,458.549781610954,204.402040330923,0,12
0.744,7.41204200316087,458.937074592427,458.91407312518,204.631438266125,0,12
0.7445,7.41062996056835,459.078137576711,458.845264073794,204.860906803421,0,12
0.745,7.40921933001902,459.219059497952,459.257033214015,205.09044587221,0,12
0.7455,7.40781011010083,459.359840497213,458.900455675133,205.320055401959,0,12
0.746,7.40640229940314,459.500480715415,458.540747450504,205.549735322207,0,12
0.7465,7.40499589651674,459.640980293341,459.622758721836,205.779485562565,0,12
0.747,7.40359090003381,459.78133937163,459.168776512913,206.009306052712,0,12
0.7475,7.40218730854795,459.921558090783,458.970340931886,206.239196722397,0,12
0.748,7.40078512065416,460.061636591157,461.248760866575,206.469157501443,0,12
0.7485,7.39938433494885,460.201575012973,460.084902156094,206.699188319738,0,12
0.749,7.39798495002983,460.341373496309,460.543313865955,206.929289107245,0,12
0.7495,7.39658696449632,460.481032181103,461.077266480772,207.159459793993,0,12
0.75,7.39519037694892,460.620551207153,459.778171782883,207.389700310084,0,12
0.7505,7.39379518598965,460.75993071412,460.966504979095,207.620010585687,0,12
0.751,7.39240139022192,460.899170841521,461.150043451166,207.850390551044,0,12
